state_occ_id,state_id,anzscoCode,occupation,attribute,value,prefix,streams.min_points_state,streams.stream,streams.visa_190_flag,streams.visa_491_flag,streams.work_experience_state,streams.work_experience_state_years,streams.work_experience_overseas_years,streams.work_experience_description,streams.study_in_state_required,streams.study_time_state_required,streams.study_in_state_level,streams.job_offer_required,streams.english_level_required,streams.regional_study_bonus,streams.family_sponsorship,streams.family_sponsorship_state_location,streams.residency_requirement,streams.offshore_condition,streams.sector_critical,streams.finantial_capacity,streams.finantial_capacity_value,streams.other_requirement,offshore
VIC_272314,VIC,272314,Psychotherapist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272412,VIC,272412,Interpreter,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272412,VIC,272412,Interpreter,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272499,VIC,272499,Social Professionals (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272499,VIC,272499,Social Professionals (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272612,VIC,272612,Recreation Officer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272612,VIC,272612,Recreation Officer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272613,VIC,272613,Welfare Worker,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272613,VIC,272613,Welfare Worker,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311211,VIC,311211,Anaesthetic Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311211,VIC,311211,Anaesthetic Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311212,VIC,311212,Cardiac Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311212,VIC,311212,Cardiac Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311213,VIC,311213,Medical Laboratory Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311213,VIC,311213,Medical Laboratory Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311215,VIC,311215,Pharmacy Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311215,VIC,311215,Pharmacy Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311299,VIC,311299,Medical Technicians (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311299,VIC,311299,Medical Technicians (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311312,VIC,311312,Meat Inspector,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311312,VIC,311312,Meat Inspector,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311399,VIC,311399,Primary Products Inspectors Nec,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311399,VIC,311399,Primary Products Inspectors Nec,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311411,VIC,311411,Chemistry Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311411,VIC,311411,Chemistry Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311412,VIC,311412,Earth Science Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311412,VIC,311412,Earth Science Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311413,VIC,311413,Life Science Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311413,VIC,311413,Life Science Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311499,VIC,311499,Science Technicians (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_311499,VIC,311499,Science Technicians (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312111,VIC,312111,Architectural Draftsperson,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312111,VIC,312111,Architectural Draftsperson,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312113,VIC,312113,Building Inspector,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312113,VIC,312113,Building Inspector,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312199,VIC,312199,"Architectural, Building And Surveying
Technicians (Nec)",491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312199,VIC,312199,"Architectural, Building And Surveying
Technicians (Nec)",190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312512,VIC,312512,Mechanical Engineering Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312512,VIC,312512,Mechanical Engineering Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312912,VIC,312912,Metallurgical Or Materials Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312912,VIC,312912,Metallurgical Or Materials Technician,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312913,VIC,312913,Mine Deputy,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_312913,VIC,312913,Mine Deputy,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_313111,VIC,313111,Hardware Technician,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
